Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,CreditScore,Loan_Status
Female,Yes,0,Not Graduate,Yes,45074,12293,4644257,44,1,Semiurban,528,0
Female,No,3,Not Graduate,Yes,19499,12812,85308,58,1,Semiurban,554,0
Male,Yes,3,Graduate,No,20165,3084,2605862,32,1,Urban,478,0
Male,No,1,Graduate,No,45786,2045,528955,51,1,Rural,528,0
Male,No,3,Not Graduate,Yes,27226,16588,987212,29,1,Urban,666,0
Male,No,0,Not Graduate,No,20260,13184,918981,45,1,Rural,330,0
Male,Yes,3,Graduate,Yes,26916,14375,4902650,53,0,Semiurban,407,0
Male,No,2,Graduate,Yes,45910,1552,828269,50,1,Semiurban,581,0
Male,Yes,2,Graduate,No,32480,7816,4226494,27,1,Urban,689,0
Female,Yes,1,Graduate,No,34191,824,1483487,26,1,Urban,840,0
Female,Yes,0,Not Graduate,Yes,11546,3748,102934,3,1,Urban,828,1
Female,Yes,2,Not Graduate,No,38044,5578,3679862,26,1,Rural,703,0
Male,Yes,3,Not Graduate,Yes,23921,5197,3857573,39,1,Urban,469,0
Male,No,2,Graduate,Yes,38940,9030,3422840,1,1,Semiurban,474,0
Male,No,2,Graduate,No,47951,18345,4626542,35,1,Rural,373,0
Male,Yes,1,Not Graduate,Yes,14836,937,2265308,53,1,Rural,753,0
Male,No,3,Not Graduate,No,10989,7595,2421068,27,1,Semiurban,808,0
Female,Yes,3,Not Graduate,Yes,15740,424,4188920,46,1,Urban,539,0
Female,No,3,Graduate,No,32180,11502,3863619,4,0,Urban,395,0
Male,No,1,Not Graduate,No,15102,3051,1873899,19,1,Semiurban,813,0
Male,No,3,Graduate,Yes,17357,2905,538830,22,1,Semiurban,501,0
Male,No,3,Not Graduate,No,32255,12238,4805986,60,1,Semiurban,336,0
Male,No,2,Not Graduate,No,38094,2694,3866647,6,1,Semiurban,390,0
Female,Yes,2,Not Graduate,Yes,27221,3595,2356072,52,0,Rural,532,0
Male,Yes,3,Graduate,No,2719,1267,4679337,9,1,Rural,552,0
Male,No,0,Graduate,Yes,19906,421,4118225,11,1,Urban,670,0
Male,Yes,0,Graduate,No,25140,19650,3375181,22,1,Rural,743,0
Male,No,3,Graduate,Yes,3069,7017,4449123,47,1,Rural,740,0
Female,Yes,0,Graduate,Yes,9749,9849,108724,9,1,Rural,363,0
Male,No,1,Graduate,Yes,14935,18484,3198133,29,0,Semiurban,304,0
Male,No,2,Not Graduate,Yes,39655,16349,1675379,43,1,Rural,371,0
Female,No,1,Graduate,No,46035,12131,3727357,58,1,Urban,696,0
Female,Yes,2,Not Graduate,Yes,32720,8876,729644,10,1,Rural,629,0
Female,Yes,0,Graduate,No,29937,2226,503668,34,1,Semiurban,847,1
Male,No,0,Not Graduate,Yes,20540,4388,2763236,31,1,Rural,446,0
Male,No,3,Not Graduate,No,9944,2422,4615908,22,1,Urban,714,0
Female,Yes,0,Graduate,Yes,14747,7226,2556147,46,1,Rural,648,0
Female,Yes,0,Not Graduate,No,12505,9269,330570,4,0,Urban,664,0
Female,Yes,3,Graduate,No,48217,12177,4667703,2,1,Semiurban,715,0
Female,Yes,3,Graduate,Yes,13697,12032,1365870,5,1,Urban,806,0
Female,Yes,2,Graduate,Yes,38907,11508,3273396,46,1,Urban,822,0
Female,No,0,Graduate,Yes,17221,7316,2845323,15,1,Semiurban,549,0
Male,Yes,2,Not Graduate,No,9087,2843,3429778,19,1,Urban,548,0
Male,No,2,Graduate,No,23462,4111,4559510,38,1,Rural,650,0
Male,No,1,Not Graduate,No,24789,12463,85394,59,1,Rural,568,0
Female,Yes,0,Not Graduate,No,35400,13778,503247,15,1,Urban,747,1
Female,Yes,0,Not Graduate,Yes,4199,18287,935226,46,0,Rural,382,0
Female,No,1,Graduate,Yes,49316,4224,1239135,8,1,Rural,840,0
Female,Yes,2,Not Graduate,Yes,46023,4979,1960817,20,1,Semiurban,706,0
Female,No,0,Graduate,Yes,23737,16809,2309155,12,1,Urban,638,0
Female,Yes,2,Not Graduate,No,8073,2401,4591739,4,0,Rural,379,0
Male,Yes,1,Graduate,No,18744,8941,4467660,53,1,Urban,394,0
Male,Yes,3,Graduate,Yes,12559,15685,3207094,38,1,Urban,558,0
Female,No,2,Graduate,No,34695,15963,3969840,43,1,Rural,421,0
Male,Yes,0,Graduate,Yes,10401,16427,4889117,55,1,Semiurban,423,0
Female,No,3,Not Graduate,No,13659,17943,3043909,54,1,Semiurban,834,0
Male,Yes,2,Not Graduate,No,43890,6035,3418861,39,1,Urban,588,0
Female,No,2,Graduate,No,15894,7071,807044,57,0,Semiurban,761,0
Female,Yes,3,Not Graduate,No,31160,16531,3955081,36,0,Rural,391,0
Male,No,3,Graduate,No,31272,2170,1271019,58,0,Rural,323,0
Male,No,3,Graduate,No,26512,5118,2993909,15,1,Semiurban,406,0
Female,No,0,Not Graduate,Yes,35645,7297,51676,1,1,Semiurban,351,0
Female,No,0,Graduate,No,48543,4163,4350398,31,0,Urban,593,0
Male,No,2,Graduate,Yes,23179,8026,4642802,9,1,Semiurban,599,0
Male,No,2,Graduate,Yes,12691,9019,1609191,23,1,Urban,644,0
Female,Yes,1,Graduate,Yes,18110,9944,2339527,52,1,Rural,681,0
Male,No,0,Graduate,Yes,37291,2939,849808,26,1,Semiurban,867,0
Female,No,2,Not Graduate,Yes,47311,5727,2081209,40,1,Urban,493,0
Female,No,3,Not Graduate,Yes,31845,11920,2156583,44,0,Urban,856,0
Female,Yes,3,Not Graduate,No,41038,3616,869802,39,1,Urban,735,1
Female,Yes,0,Graduate,No,26967,5405,1755873,60,1,Urban,684,0
Male,Yes,3,Graduate,No,30478,10469,3089257,18,1,Rural,671,0
Male,No,1,Graduate,Yes,7088,8351,1990124,33,0,Semiurban,619,0
Male,Yes,2,Graduate,Yes,42332,11557,3798953,41,0,Urban,538,0
Male,Yes,2,Graduate,Yes,9066,5880,2774996,39,0,Semiurban,691,0
Male,No,2,Graduate,No,41313,14096,4650992,14,1,Semiurban,584,0
Male,No,0,Not Graduate,No,4321,1013,2857527,58,1,Rural,312,0
Male,Yes,3,Graduate,No,47900,8743,1714260,1,0,Semiurban,684,0
Female,No,1,Not Graduate,Yes,26533,7391,1415374,13,1,Rural,840,0
Male,No,0,Graduate,Yes,26509,17559,2104040,52,1,Rural,592,0
Male,No,2,Not Graduate,Yes,43098,9355,3406217,15,0,Urban,556,0
Female,No,1,Graduate,No,10294,5247,1915601,37,1,Rural,407,0
Male,Yes,2,Not Graduate,Yes,48321,7518,1471143,5,1,Urban,880,0
Male,No,2,Not Graduate,Yes,40101,6290,795746,14,1,Rural,482,0
Female,Yes,0,Graduate,Yes,27059,1308,880833,14,1,Rural,666,0
Male,Yes,2,Graduate,Yes,33248,9684,4013753,46,1,Semiurban,833,0
Male,Yes,1,Not Graduate,No,42626,12723,4123693,5,1,Urban,822,0
Male,Yes,2,Graduate,No,22703,4827,2240372,11,1,Semiurban,584,0
Female,No,3,Graduate,Yes,40157,18161,2707130,32,0,Rural,558,0
Male,No,2,Graduate,Yes,5205,59,4863952,51,1,Urban,472,0
Male,No,0,Not Graduate,No,36929,6986,3264651,5,1,Rural,629,0
Female,Yes,1,Graduate,No,19848,10643,3741842,36,1,Rural,751,0
Male,Yes,0,Not Graduate,Yes,35411,15216,3435166,15,1,Semiurban,770,0
Female,Yes,3,Not Graduate,No,16986,7860,2462461,53,1,Urban,380,0
Female,No,2,Graduate,No,13628,13425,1873991,7,1,Urban,620,0
Male,Yes,0,Not Graduate,Yes,40119,13806,1942462,5,1,Urban,740,0
Female,No,0,Graduate,No,6553,14950,1891967,30,0,Rural,698,0
Female,No,0,Graduate,No,8518,1592,1927723,15,1,Urban,487,0
Male,No,0,Not Graduate,No,40491,14464,3094035,30,1,Rural,737,0
Female,No,3,Not Graduate,No,9946,6097,4660194,14,0,Rural,747,0
Female,Yes,3,Not Graduate,Yes,2610,6458,190631,24,1,Rural,769,0
Male,No,2,Not Graduate,No,6302,9151,4800844,24,1,Urban,839,0
Male,Yes,2,Not Graduate,No,36311,4166,3483976,35,1,Semiurban,760,0
Male,No,1,Graduate,Yes,36234,6488,968055,5,1,Rural,814,0
Female,Yes,3,Not Graduate,No,43876,10415,1688533,12,0,Semiurban,536,0
Male,Yes,0,Graduate,Yes,16656,12008,4025133,20,0,Urban,480,0
Female,No,0,Graduate,Yes,41004,11170,3094514,46,1,Urban,709,0
Female,No,1,Not Graduate,No,48487,17430,1006871,5,1,Urban,815,1
Female,No,0,Not Graduate,No,20656,14516,4716428,56,1,Urban,371,0
Female,Yes,1,Not Graduate,No,43811,9260,546644,36,0,Urban,481,0
Female,No,2,Not Graduate,No,6536,7636,4867956,21,1,Semiurban,403,0
Female,No,3,Not Graduate,No,44974,4187,1813787,48,1,Urban,571,0
Female,Yes,1,Graduate,Yes,21856,3340,3514408,39,1,Urban,586,0
Male,No,0,Graduate,No,38410,6177,2140982,3,1,Urban,386,0
Male,Yes,1,Graduate,Yes,46830,15941,741298,29,1,Urban,685,1
Female,No,2,Not Graduate,No,18447,3435,519671,54,1,Urban,372,0
Female,Yes,0,Not Graduate,Yes,47823,7300,4865808,25,1,Rural,609,0
Male,Yes,2,Graduate,No,35327,12669,2928727,27,1,Rural,742,0
Female,No,2,Not Graduate,No,36501,965,4165030,36,1,Semiurban,535,0
Male,Yes,1,Not Graduate,No,10861,7444,2000291,52,1,Urban,884,0
Male,No,2,Not Graduate,No,22278,10626,3178543,22,1,Semiurban,529,0
Male,No,0,Graduate,No,3542,14610,3035994,38,1,Semiurban,553,0
Female,Yes,2,Not Graduate,Yes,44231,500,3648662,35,1,Urban,654,0
Female,No,2,Graduate,No,4415,4554,1022473,1,1,Urban,794,0
Male,Yes,1,Not Graduate,No,45751,16433,1359050,3,1,Rural,709,0
Male,Yes,2,Not Graduate,No,14905,17371,543798,24,1,Urban,498,0
Male,Yes,3,Graduate,Yes,23601,13291,3671481,8,1,Rural,728,0
Male,Yes,1,Not Graduate,No,40155,6771,4932882,48,1,Semiurban,774,0
Male,Yes,1,Not Graduate,Yes,23563,17499,1007644,54,0,Semiurban,887,0
Female,Yes,0,Not Graduate,No,42955,3932,1460916,39,0,Rural,641,0
Male,Yes,0,Graduate,Yes,8643,4434,2854118,18,1,Rural,773,0
Female,Yes,0,Not Graduate,No,26044,3567,2652034,41,1,Urban,696,0
Male,No,0,Not Graduate,No,13246,1658,2085424,3,1,Rural,725,0
Female,No,3,Not Graduate,Yes,4458,10068,3270740,18,1,Rural,344,0
Female,Yes,1,Not Graduate,No,8028,14161,3255599,16,1,Urban,642,0
Female,No,2,Not Graduate,Yes,40215,7944,166445,32,1,Semiurban,316,0
Female,No,0,Graduate,No,36716,5800,3933230,53,1,Rural,518,0
Female,No,0,Graduate,No,8306,14408,2045020,1,1,Urban,895,0
Female,No,0,Not Graduate,Yes,43019,8017,1842892,53,1,Urban,490,0
Male,No,2,Not Graduate,No,42860,2815,2438886,26,1,Rural,690,0
Female,No,0,Graduate,Yes,29678,970,4689037,52,1,Semiurban,738,0
Male,Yes,2,Not Graduate,Yes,26908,13285,1586384,48,0,Urban,796,0
Female,No,1,Not Graduate,No,14363,207,2045377,12,1,Rural,393,0
Female,No,1,Not Graduate,No,16066,16643,4927530,38,0,Semiurban,394,0
Male,No,1,Not Graduate,No,34711,5025,1624771,60,1,Rural,381,0
Female,No,3,Not Graduate,Yes,2189,4358,2566306,21,1,Urban,639,0
Male,Yes,2,Not Graduate,Yes,13752,16888,815825,41,1,Urban,659,0
Male,Yes,0,Not Graduate,No,9482,12490,1416320,53,1,Urban,411,0
Male,Yes,0,Not Graduate,Yes,18679,1759,3475487,13,1,Rural,602,0
Male,Yes,0,Graduate,Yes,26552,14301,4319779,56,0,Urban,350,0
Female,No,0,Graduate,Yes,2799,14387,4091214,12,0,Rural,580,0
Female,Yes,3,Not Graduate,Yes,27381,13667,4339794,13,0,Semiurban,412,0
Male,Yes,0,Not Graduate,No,11934,3794,1184932,18,1,Semiurban,335,0
Female,Yes,3,Not Graduate,No,21084,3590,1347315,19,0,Semiurban,377,0
Female,Yes,2,Not Graduate,No,43556,14698,4030863,19,1,Semiurban,839,0
Male,No,1,Graduate,Yes,11909,12332,3828463,51,1,Urban,344,0
Female,Yes,0,Graduate,Yes,27931,6970,3910213,6,1,Urban,603,0
Male,No,1,Graduate,Yes,47183,9593,3404657,48,1,Rural,691,0
Male,Yes,2,Graduate,Yes,27868,3329,2179719,7,0,Semiurban,314,0
Female,No,2,Not Graduate,No,45558,11036,2924341,7,1,Semiurban,466,0
Female,No,0,Not Graduate,Yes,15846,14372,2451460,28,1,Rural,362,0
Female,Yes,2,Not Graduate,Yes,24257,2092,4770578,55,1,Rural,870,0
Male,Yes,1,Graduate,No,30013,19351,4540431,28,1,Rural,502,0
Male,Yes,0,Not Graduate,No,39482,18059,4746784,19,1,Rural,456,0
Female,Yes,3,Not Graduate,No,24875,287,3152374,16,1,Semiurban,814,0
Female,No,0,Graduate,Yes,26717,17169,4604996,17,1,Urban,850,0
Female,No,1,Graduate,Yes,13408,2316,175605,22,0,Semiurban,577,0
Female,Yes,0,Graduate,Yes,37607,16259,572962,19,1,Rural,400,0
Male,Yes,0,Graduate,Yes,38281,2838,196628,48,1,Urban,468,0
Female,No,1,Graduate,Yes,29326,11829,4570845,29,0,Semiurban,831,0
Male,Yes,0,Not Graduate,Yes,15601,8137,4065450,48,1,Rural,702,0
Male,No,0,Not Graduate,No,3135,1265,1813376,19,1,Urban,440,0
Female,Yes,1,Graduate,Yes,24741,2983,3959475,47,1,Urban,646,0
Female,No,2,Not Graduate,No,13913,14689,4487095,35,0,Rural,492,0
Female,No,1,Not Graduate,No,12101,14107,4461298,47,1,Urban,451,0
Male,No,0,Not Graduate,No,20631,8143,2583588,25,0,Semiurban,685,0
Female,No,3,Not Graduate,Yes,8548,8030,1964372,60,1,Semiurban,507,0
Female,No,3,Graduate,Yes,39284,13122,3892166,48,0,Semiurban,848,0
Male,Yes,1,Not Graduate,No,38870,10652,4572878,20,0,Urban,687,0
Female,No,3,Not Graduate,Yes,29215,611,4507713,37,1,Urban,377,0
Male,Yes,0,Not Graduate,Yes,39279,3523,1326327,19,1,Rural,471,0
Female,No,0,Graduate,No,21215,5424,2334540,42,1,Rural,856,0
Male,No,1,Not Graduate,Yes,27582,9939,3260545,13,0,Urban,636,0
Female,Yes,0,Graduate,Yes,16024,1628,1456668,47,0,Semiurban,895,0
Female,Yes,2,Graduate,Yes,13413,13176,4145980,12,1,Urban,730,0
Male,Yes,0,Graduate,Yes,18319,7907,4823376,49,1,Semiurban,788,0
Male,Yes,1,Graduate,No,21446,3372,3082746,15,1,Rural,405,0
Female,No,2,Not Graduate,No,47483,13102,1335286,60,1,Urban,508,0
Male,Yes,2,Graduate,Yes,42743,9789,1585369,4,1,Urban,647,0
Male,No,3,Graduate,Yes,34036,3139,302673,15,1,Urban,651,1
Male,Yes,0,Graduate,Yes,14621,11643,3931999,17,1,Semiurban,347,0
Male,Yes,1,Graduate,No,12511,18643,109133,27,1,Rural,545,0
Female,No,3,Graduate,Yes,21923,2250,572582,11,1,Semiurban,330,0
Female,No,3,Not Graduate,Yes,12558,6121,1098399,55,1,Rural,774,0
Male,Yes,0,Graduate,No,34235,8181,2486634,23,1,Semiurban,776,0
Male,No,0,Not Graduate,Yes,2526,15303,2459437,15,1,Rural,556,0
Male,No,1,Not Graduate,No,3753,16667,1764591,52,1,Semiurban,425,0
Male,No,3,Graduate,Yes,28248,5725,4024024,31,0,Urban,518,0
Female,No,1,Not Graduate,No,16656,15584,1552180,53,1,Semiurban,544,0
Female,No,3,Not Graduate,Yes,25266,13219,3559573,26,1,Urban,779,0
Male,No,3,Not Graduate,Yes,12220,8794,4409054,7,1,Urban,742,0
Male,No,3,Graduate,No,20038,14112,2661037,13,1,Urban,800,0
Male,No,0,Graduate,No,14741,11544,1059361,54,1,Semiurban,526,0
Female,Yes,3,Graduate,No,6841,4075,3082891,13,1,Urban,554,0
Male,No,3,Graduate,No,38809,12778,2006152,52,1,Semiurban,369,0
Female,Yes,3,Graduate,No,32575,6162,1821087,20,1,Rural,754,0
Male,No,2,Graduate,Yes,43733,7636,4337178,34,1,Semiurban,877,0
Female,No,0,Graduate,No,16418,8002,2701095,10,1,Semiurban,301,0
Male,No,2,Not Graduate,No,39185,13453,377590,50,1,Semiurban,794,1
Female,No,0,Not Graduate,No,43745,14633,4252318,60,0,Rural,624,0
Male,Yes,1,Graduate,No,29881,17877,2339955,52,1,Rural,702,0
Male,Yes,2,Not Graduate,Yes,16587,12992,4942725,37,1,Rural,428,0
Male,No,1,Graduate,Yes,24268,12126,3002336,52,1,Urban,782,0
Female,Yes,3,Graduate,Yes,2448,13090,4723109,51,0,Semiurban,445,0
Male,No,1,Graduate,Yes,39353,16756,1772844,27,0,Semiurban,395,0
Female,No,1,Not Graduate,Yes,47519,7071,209765,34,0,Urban,800,0
Female,Yes,1,Graduate,No,10108,13749,2029683,36,1,Urban,755,0
Male,Yes,1,Graduate,Yes,13443,19275,3405676,16,1,Semiurban,703,0
Male,No,0,Graduate,Yes,24435,11983,3763718,59,0,Urban,307,0
Male,No,2,Graduate,No,35062,6586,1121263,21,1,Urban,519,0
Female,Yes,0,Not Graduate,No,3238,19703,1390301,16,1,Rural,401,0
Male,No,0,Graduate,Yes,17321,10641,2503029,17,0,Urban,301,0
Female,Yes,0,Not Graduate,Yes,18074,3967,3990452,15,0,Urban,789,0
Female,No,1,Not Graduate,No,15049,822,4116680,13,0,Semiurban,499,0
Male,No,0,Graduate,Yes,37584,221,720038,33,1,Urban,325,0
Male,Yes,2,Graduate,No,3098,6880,2841327,54,0,Urban,649,0
Male,Yes,0,Not Graduate,No,16679,12129,2697917,5,1,Urban,401,0
Male,Yes,3,Not Graduate,Yes,36505,15543,2463122,27,0,Rural,630,0
Male,No,1,Not Graduate,Yes,37533,3888,509966,52,0,Semiurban,671,0
Male,No,3,Not Graduate,Yes,48998,13499,1642874,1,1,Rural,496,0
Female,No,2,Graduate,No,13434,10352,2205285,44,0,Urban,809,0
Female,No,2,Not Graduate,No,46859,19654,1337510,30,0,Semiurban,329,0
Female,Yes,2,Not Graduate,Yes,35178,10117,1982108,23,1,Semiurban,598,0
Male,No,2,Not Graduate,Yes,29575,12772,1014191,15,1,Urban,432,0
Female,No,0,Not Graduate,Yes,21329,3993,302572,36,1,Rural,831,1
Female,No,1,Graduate,No,39554,18982,4747639,19,0,Urban,607,0
Female,Yes,2,Graduate,No,43837,1666,3351878,30,1,Rural,320,0
Female,No,3,Graduate,No,20493,16312,4310012,16,1,Urban,340,0
Female,No,2,Not Graduate,Yes,23830,11273,2950854,55,1,Semiurban,797,0
Male,Yes,1,Not Graduate,No,40603,14338,305369,18,1,Semiurban,771,1
Male,No,3,Graduate,No,36754,4757,2284487,26,1,Rural,607,0
Female,No,3,Graduate,Yes,10126,11360,848053,17,0,Urban,758,0
Female,Yes,3,Not Graduate,No,43838,17938,92369,11,0,Rural,813,0
Female,No,0,Graduate,Yes,42068,6115,646880,52,0,Semiurban,802,0
Male,No,2,Not Graduate,No,24093,5437,1420987,45,1,Semiurban,343,0
Male,No,0,Not Graduate,Yes,37171,9272,3058374,56,1,Rural,340,0
Female,Yes,3,Not Graduate,Yes,10262,12126,850677,29,1,Rural,562,0
Male,No,0,Not Graduate,No,45270,16471,1212558,54,1,Rural,593,0
Male,No,0,Not Graduate,Yes,22785,7115,1557588,9,1,Rural,308,0
Female,Yes,0,Not Graduate,No,41469,2703,4376728,49,1,Rural,352,0
Male,Yes,2,Graduate,Yes,5295,11151,1890251,17,1,Urban,427,0
Male,No,3,Graduate,Yes,17687,18802,4303788,27,1,Rural,830,0
Female,No,3,Graduate,Yes,47643,4147,1981391,37,1,Rural,824,0
Male,No,2,Not Graduate,No,4121,1747,790100,22,1,Semiurban,439,0
Male,No,0,Graduate,Yes,5582,8232,2212854,8,1,Semiurban,531,0
Female,Yes,0,Not Graduate,Yes,49245,15151,3610254,3,1,Urban,867,0
Male,No,1,Not Graduate,No,32280,10330,3830843,38,1,Rural,387,0
Male,Yes,1,Not Graduate,Yes,44589,16422,2033519,35,1,Rural,863,0
Female,Yes,1,Not Graduate,Yes,40468,11276,4711065,32,1,Semiurban,500,0
Female,No,2,Graduate,Yes,42000,18535,4575991,8,0,Semiurban,687,0
Female,No,3,Graduate,Yes,39056,3937,1684916,44,1,Semiurban,660,0
Male,Yes,1,Graduate,No,33672,6886,2908574,59,0,Rural,431,0
Female,Yes,3,Not Graduate,Yes,3085,10282,4909387,27,1,Rural,476,0
Male,No,3,Graduate,Yes,17891,208,195662,32,1,Urban,351,0
Female,Yes,3,Graduate,No,17600,599,3014758,36,1,Semiurban,845,0
Male,No,2,Graduate,Yes,34458,3709,2893596,34,0,Semiurban,321,0
Female,No,2,Not Graduate,Yes,10645,16597,4481569,60,1,Semiurban,618,0
Female,Yes,2,Graduate,No,43578,5723,753543,25,1,Semiurban,467,0
Female,Yes,2,Not Graduate,No,43596,14004,2106297,31,1,Semiurban,337,0
Female,No,1,Graduate,No,6874,9768,2648468,42,1,Rural,866,0
Male,Yes,0,Not Graduate,No,15767,10316,1208845,47,1,Rural,672,0
Female,No,0,Graduate,Yes,28825,18792,2118671,13,1,Semiurban,877,0
Female,No,0,Graduate,No,12913,7972,4605754,56,0,Semiurban,726,0
Male,No,1,Graduate,Yes,18215,17206,4683877,15,1,Rural,465,0
Female,Yes,0,Not Graduate,No,20733,18979,801790,54,1,Rural,801,0
Male,No,1,Graduate,Yes,16332,15546,456138,51,0,Urban,374,0
Female,No,1,Graduate,No,6432,10291,3717931,50,1,Rural,739,0
Female,No,1,Not Graduate,No,24559,11794,364291,13,1,Urban,564,0
Female,No,0,Not Graduate,Yes,28570,11659,110631,52,1,Semiurban,705,1
Male,No,3,Not Graduate,No,42033,7983,4020623,52,1,Semiurban,542,0
Female,No,0,Not Graduate,No,8103,6500,3306389,33,1,Semiurban,900,0
Female,No,0,Graduate,No,45780,1634,1934313,31,1,Rural,842,0
Female,No,2,Graduate,Yes,17900,14059,2287877,25,1,Rural,576,0
Male,No,1,Not Graduate,No,4031,4814,335212,48,1,Semiurban,849,0
Male,No,3,Graduate,No,19633,17551,1255321,58,1,Semiurban,607,0
Female,No,2,Not Graduate,Yes,25192,4076,50570,40,1,Urban,702,1
Male,Yes,3,Graduate,Yes,21940,8390,4088386,23,1,Rural,729,0
Female,No,3,Not Graduate,No,43287,5442,131736,38,1,Rural,375,0
Female,No,1,Graduate,Yes,10988,3505,1811428,3,1,Urban,638,0
Female,No,0,Not Graduate,Yes,40067,17186,4283225,52,1,Semiurban,749,0
Female,Yes,1,Not Graduate,Yes,14952,502,776403,16,1,Semiurban,378,0
Female,No,1,Graduate,No,29369,12756,4954665,2,1,Rural,337,0
Female,Yes,2,Graduate,No,37862,14262,491575,23,0,Rural,617,0
Female,No,1,Graduate,Yes,4977,16141,4313495,34,1,Semiurban,627,0
Male,No,0,Not Graduate,No,40493,10605,590635,30,0,Urban,729,0
Male,Yes,3,Graduate,Yes,3268,7939,72053,47,0,Urban,462,0
Male,No,1,Not Graduate,No,18756,4719,895488,10,1,Urban,657,0
Male,Yes,3,Graduate,Yes,22764,7748,3778704,1,1,Rural,628,0
Male,Yes,1,Graduate,No,42385,2870,4040610,22,0,Urban,713,0
Male,No,3,Not Graduate,Yes,17032,4758,3322113,52,1,Rural,894,0
Male,No,1,Not Graduate,No,31478,13038,4873408,47,1,Rural,775,0
Female,No,2,Graduate,No,47702,5968,2522843,56,1,Semiurban,755,0
Female,No,3,Not Graduate,Yes,13885,11659,4243861,33,1,Semiurban,451,0
Female,Yes,1,Not Graduate,No,11796,17482,2516374,25,0,Urban,837,0
Female,Yes,1,Graduate,No,41047,19553,4758807,22,1,Urban,714,0
Male,No,2,Not Graduate,No,34863,16766,1699282,16,1,Rural,642,0
Male,Yes,2,Graduate,No,17478,7790,3102080,30,1,Semiurban,685,0
Female,Yes,2,Graduate,No,34117,9585,726538,18,1,Semiurban,466,0
Female,No,3,Not Graduate,No,22753,4271,575002,24,1,Rural,771,0
Male,Yes,3,Graduate,No,22325,4323,1343041,5,1,Urban,439,0
Female,Yes,2,Not Graduate,No,9021,2038,2615135,53,1,Urban,528,0
Female,No,0,Graduate,Yes,17185,15977,2391691,37,1,Rural,372,0
Female,Yes,0,Not Graduate,No,7868,5461,2261464,55,1,Semiurban,727,0
Female,No,1,Not Graduate,Yes,15071,8063,2744322,23,1,Rural,598,0
Male,Yes,0,Not Graduate,No,10041,18369,729484,42,1,Rural,535,0
Female,No,1,Not Graduate,Yes,18515,1262,2629952,27,1,Urban,899,0
Female,Yes,3,Not Graduate,No,46075,5731,2426807,55,1,Semiurban,396,0
Male,Yes,3,Graduate,Yes,42058,9903,288274,12,0,Urban,777,0
Male,No,0,Graduate,Yes,27966,349,2224719,10,1,Urban,790,0
Female,No,3,Not Graduate,No,41284,440,1492970,34,1,Semiurban,595,0
Male,No,2,Graduate,Yes,44109,19192,3394742,56,0,Urban,705,0
Female,No,2,Not Graduate,No,46470,13899,1183303,33,1,Rural,746,1
Female,Yes,0,Not Graduate,No,24290,18946,527900,16,1,Rural,574,0
Male,Yes,0,Graduate,Yes,32702,3152,4836852,29,1,Semiurban,319,0
Female,Yes,1,Graduate,No,30223,10247,740663,18,1,Rural,884,1
Female,No,3,Not Graduate,Yes,35575,18717,1614884,27,1,Rural,726,0
Female,Yes,1,Not Graduate,Yes,47799,9614,3905101,7,1,Rural,660,0
Female,Yes,1,Not Graduate,No,46168,16457,3677164,36,0,Rural,609,0
Male,No,2,Not Graduate,No,23661,6949,3280794,27,0,Urban,893,0
Male,No,2,Not Graduate,No,18439,2205,2366722,10,0,Rural,655,0
Female,Yes,2,Not Graduate,No,38432,17855,1344980,10,1,Semiurban,326,0
Male,No,2,Graduate,No,35511,19865,1882572,57,1,Urban,346,0
Female,Yes,1,Not Graduate,Yes,33147,19564,519303,11,1,Rural,755,1
Female,Yes,2,Not Graduate,Yes,31114,13133,2202255,57,1,Rural,411,0
Female,No,3,Graduate,No,8030,18114,2364366,30,1,Semiurban,674,0
Female,Yes,2,Not Graduate,No,26515,35,950440,3,0,Urban,614,0
Female,No,2,Not Graduate,No,49429,17404,2085936,29,1,Rural,425,0
Male,No,2,Graduate,Yes,49743,5534,905056,14,1,Semiurban,306,0
Female,Yes,0,Not Graduate,Yes,32333,8009,91456,13,1,Urban,861,1
Male,Yes,3,Graduate,Yes,2079,10952,2592902,19,1,Urban,659,0
Male,Yes,3,Not Graduate,No,49577,19501,2253381,25,1,Rural,877,0
Female,No,1,Graduate,No,31048,2535,4910378,10,0,Semiurban,661,0
Female,Yes,1,Graduate,Yes,46900,4963,2413608,15,1,Semiurban,563,0
Female,No,2,Graduate,No,4966,12707,4885528,28,1,Rural,574,0
Female,No,0,Not Graduate,No,5728,12860,4134077,40,1,Rural,695,0
Female,Yes,1,Not Graduate,Yes,39304,14247,4950367,49,1,Rural,612,0
Male,No,1,Graduate,Yes,40581,17410,1133791,38,1,Semiurban,791,1
Female,Yes,2,Graduate,No,26794,17670,3947933,7,0,Urban,703,0
